year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,8,22,827,825,2,1230,1139,51,UA,397,N525UA,JFK,SFO,360,2586,8,25,2013-08-22T12:00:00Z
2013,11,10,1545,1550,-5,1755,1745,10,9E,2927,N605LR,JFK,ORD,136,740,15,50,2013-11-10T20:00:00Z
2013,6,13,905,909,-4,1052,1022,30,B6,600,N353JB,JFK,PWM,47,273,9,9,2013-06-13T13:00:00Z
2013,8,8,1653,1700,-7,1838,1815,23,US,2156,N965UW,LGA,BOS,40,184,17,0,2013-08-08T21:00:00Z
2013,11,20,839,843,-4,1022,1033,-11,EV,4149,N14907,EWR,STL,131,872,8,43,2013-11-20T13:00:00Z
2013,4,24,652,640,12,810,809,1,UA,1568,N38268,EWR,ORD,120,719,6,40,2013-04-24T10:00:00Z
2013,5,21,1755,1755,0,1941,1930,11,MQ,4601,N543MQ,LGA,RDU,65,431,17,55,2013-05-21T21:00:00Z
2013,8,14,1458,1500,-2,1644,1653,-9,US,802,N190UW,EWR,CLT,84,529,15,0,2013-08-14T19:00:00Z
2013,11,11,1736,1740,-4,1840,1900,-20,B6,1407,N373JB,JFK,IAD,45,228,17,40,2013-11-11T22:00:00Z
2013,10,29,1712,1715,-3,2022,2011,11,UA,1682,N24211,LGA,IAH,215,1416,17,15,2013-10-29T21:00:00Z
2013,10,14,2113,2030,43,2303,2251,12,EV,5209,N710EV,LGA,CHS,87,641,20,30,2013-10-15T00:00:00Z
2013,12,7,1634,1630,4,1931,1940,-9,UA,1730,N38403,EWR,FLL,154,1065,16,30,2013-12-07T21:00:00Z
2013,1,19,1412,1416,-4,1618,1650,-32,FL,349,N955AT,LGA,ATL,113,762,14,16,2013-01-19T19:00:00Z
2013,3,3,1635,1640,-5,1843,1850,-7,MQ,4540,N725MQ,LGA,DTW,87,502,16,40,2013-03-03T21:00:00Z
2013,1,7,1903,1905,-2,2059,2113,-14,EV,4543,N14153,EWR,DSM,156,1017,19,5,2013-01-08T00:00:00Z
2013,4,11,1800,1555,125,2032,1754,158,EV,4352,N21537,EWR,CVG,107,569,15,55,2013-04-11T19:00:00Z
2013,6,22,1841,1836,5,2125,2143,-18,B6,201,N618JB,JFK,FLL,144,1069,18,36,2013-06-22T22:00:00Z
2013,6,19,1716,1720,-4,1837,1850,-13,MQ,3365,N811MQ,JFK,DCA,56,213,17,20,2013-06-19T21:00:00Z
2013,9,3,1341,1345,-4,1514,1523,-9,EV,4552,N18101,EWR,GSO,73,445,13,45,2013-09-03T17:00:00Z
2013,11,25,609,615,-6,904,915,-11,UA,482,N480UA,EWR,FLL,152,1065,6,15,2013-11-25T11:00:00Z
2013,1,30,913,905,8,1022,1023,-1,B6,56,N266JB,JFK,BTV,46,266,9,5,2013-01-30T14:00:00Z
2013,3,21,1828,1820,8,2120,2135,-15,AS,7,N516AS,EWR,SEA,315,2402,18,20,2013-03-21T22:00:00Z
2013,8,24,1434,1440,-6,1711,1746,-35,DL,1902,N952DL,LGA,PBI,139,1035,14,40,2013-08-24T18:00:00Z
2013,8,27,1717,1709,8,1950,1954,-4,B6,327,N709JB,EWR,MCO,114,937,17,9,2013-08-27T21:00:00Z
2013,12,2,729,730,-1,1117,1110,7,VX,11,N839VA,JFK,SFO,382,2586,7,30,2013-12-02T12:00:00Z
2013,2,4,1605,1517,48,1908,1815,53,B6,537,N570JB,EWR,TPA,160,997,15,17,2013-02-04T20:00:00Z
2013,8,7,822,825,-3,1109,1105,4,AA,719,N3AMAA,LGA,DFW,193,1389,8,25,2013-08-07T12:00:00Z
2013,5,1,1923,1929,-6,2301,2310,-9,UA,1600,N27239,EWR,SFO,331,2565,19,29,2013-05-01T23:00:00Z
2013,11,27,2001,1900,61,2212,2056,76,9E,2928,N901XJ,JFK,ORD,113,740,19,0,2013-11-28T00:00:00Z
2013,11,23,624,620,4,914,925,-11,WN,950,N950WN,LGA,HOU,219,1428,6,20,2013-11-23T11:00:00Z
2013,7,31,625,630,-5,759,813,-14,EV,4334,N12924,EWR,CMH,72,463,6,30,2013-07-31T10:00:00Z
2013,5,5,855,859,-4,1137,1138,-1,DL,1747,N617DL,LGA,ATL,105,762,8,59,2013-05-05T12:00:00Z
2013,7,21,850,900,-10,1140,1157,-17,DL,1885,N920DL,LGA,MCO,132,950,9,0,2013-07-21T13:00:00Z
2013,6,29,1527,1535,-8,1703,1725,-22,MQ,3416,N724MQ,LGA,RDU,66,431,15,35,2013-06-29T19:00:00Z
2013,12,3,733,730,3,1112,1110,2,VX,11,N839VA,JFK,SFO,377,2586,7,30,2013-12-03T12:00:00Z
2013,4,30,947,955,-8,1112,1140,-28,AA,319,N4XNAA,LGA,ORD,107,733,9,55,2013-04-30T13:00:00Z
2013,11,30,2044,2100,-16,2322,2345,-23,B6,499,N536JB,LGA,MCO,134,950,21,0,2013-12-01T02:00:00Z
2013,2,8,NA,1505,NA,NA,1734,NA,UA,745,NA,LGA,DEN,NA,1620,15,5,2013-02-08T20:00:00Z
2013,3,14,820,808,12,928,923,5,EV,4233,N15572,EWR,BTV,49,266,8,8,2013-03-14T12:00:00Z
2013,7,18,2048,1950,58,2310,2215,55,EV,5092,N132EV,EWR,ATL,94,746,19,50,2013-07-18T23:00:00Z
2013,2,20,1025,1030,-5,1315,1338,-23,UA,1616,N78506,EWR,FLL,153,1065,10,30,2013-02-20T15:00:00Z
2013,6,28,2226,1819,247,127,2118,249,B6,153,N594JB,JFK,PBI,151,1028,18,19,2013-06-28T22:00:00Z
2013,12,21,745,745,0,1037,1040,-3,MQ,3066,N518MQ,JFK,TPA,150,1005,7,45,2013-12-21T12:00:00Z
2013,7,13,1733,1735,-2,2035,2030,5,AA,145,N3HNAA,JFK,SAN,302,2446,17,35,2013-07-13T21:00:00Z
2013,8,19,1743,1745,-2,1933,2010,-37,DL,884,N377DA,LGA,DEN,206,1620,17,45,2013-08-19T21:00:00Z
2013,1,16,1920,1925,-5,2231,2235,-4,DL,2370,N323NB,LGA,PBI,166,1035,19,25,2013-01-17T00:00:00Z
2013,8,8,2359,2100,179,212,2336,156,B6,499,N608JB,LGA,MCO,115,950,21,0,2013-08-09T01:00:00Z
2013,3,26,1512,1516,-4,1708,1713,-5,EV,4326,N15574,EWR,CLT,93,529,15,16,2013-03-26T19:00:00Z
2013,11,1,1328,1329,-1,1518,1529,-11,MQ,3340,N854MQ,LGA,DTW,87,502,13,29,2013-11-01T17:00:00Z
2013,12,20,749,745,4,1042,1100,-18,AA,1111,N3KRAA,LGA,DFW,218,1389,7,45,2013-12-20T12:00:00Z
2013,8,3,625,630,-5,841,834,7,UA,311,N573UA,EWR,DEN,234,1605,6,30,2013-08-03T10:00:00Z
2013,9,28,1847,1855,-8,1952,2035,-43,AA,359,N4XNAA,LGA,ORD,105,733,18,55,2013-09-28T22:00:00Z
2013,2,16,1128,1112,16,1324,1345,-21,UA,405,N475UA,LGA,DEN,210,1620,11,12,2013-02-16T16:00:00Z
2013,1,14,1700,1700,0,1815,1840,-25,MQ,4323,N615MQ,JFK,ORF,61,290,17,0,2013-01-14T22:00:00Z
2013,10,26,1214,1224,-10,1312,1325,-13,EV,4434,N36915,EWR,MHT,37,209,12,24,2013-10-26T16:00:00Z
2013,11,30,800,805,-5,1055,1105,-10,DL,2395,N321NB,LGA,PBI,148,1035,8,5,2013-11-30T13:00:00Z
2013,2,13,925,929,-4,1056,1044,12,EV,4636,N27962,EWR,DCA,45,199,9,29,2013-02-13T14:00:00Z
2013,1,25,2245,2107,98,126,2322,124,EV,3819,N13975,EWR,SDF,121,642,21,7,2013-01-26T02:00:00Z
2013,9,10,1341,1347,-6,1536,1556,-20,EV,4395,N14542,EWR,IND,96,645,13,47,2013-09-10T17:00:00Z
2013,8,30,932,939,-7,1143,1208,-25,EV,4140,N14543,EWR,ATL,104,746,9,39,2013-08-30T13:00:00Z
2013,3,20,1120,1125,-5,1234,1305,-31,AA,327,N3FHAA,LGA,ORD,113,733,11,25,2013-03-20T15:00:00Z
2013,3,6,1757,1710,47,1940,1912,28,US,1012,N177US,LGA,CLT,78,544,17,10,2013-03-06T22:00:00Z
2013,11,26,1833,1820,13,2125,2100,25,WN,3015,N7734H,EWR,MSY,194,1167,18,20,2013-11-26T23:00:00Z
2013,11,17,741,748,-7,933,957,-24,EV,4297,N21154,EWR,DTW,89,488,7,48,2013-11-17T12:00:00Z
2013,10,30,1804,1805,-1,2109,2028,41,UA,1139,N27477,EWR,DEN,275,1605,18,5,2013-10-30T22:00:00Z
2013,1,16,NA,1540,NA,NA,1743,NA,9E,3523,NA,JFK,ORD,NA,740,15,40,2013-01-16T20:00:00Z
2013,4,24,1627,1620,7,1959,1916,43,B6,985,N597JB,LGA,TPA,151,1010,16,20,2013-04-24T20:00:00Z
2013,6,26,838,843,-5,959,958,1,EV,4420,N29906,EWR,ORF,48,284,8,43,2013-06-26T12:00:00Z
2013,6,18,559,600,-1,758,757,1,DL,731,N302NB,LGA,DTW,86,502,6,0,2013-06-18T10:00:00Z
2013,8,6,1940,1930,10,2222,2232,-10,DL,1435,N918DL,LGA,TPA,135,1010,19,30,2013-08-06T23:00:00Z
2013,6,11,1202,1200,2,1401,1358,3,EV,4302,N11113,EWR,MCI,153,1092,12,0,2013-06-11T16:00:00Z
2013,9,12,902,859,3,1007,1017,-10,DL,2445,N346NB,JFK,BOS,43,187,8,59,2013-09-12T12:00:00Z
2013,9,16,1655,1700,-5,1954,2018,-24,DL,95,N624AG,JFK,LAX,318,2475,17,0,2013-09-16T21:00:00Z
2013,7,19,1701,1535,86,2004,1850,74,B6,1729,N598JB,JFK,RSW,144,1074,15,35,2013-07-19T19:00:00Z
2013,10,15,1754,1800,-6,1915,1916,-1,B6,1407,N283JB,JFK,IAD,47,228,18,0,2013-10-15T22:00:00Z
2013,1,31,1559,1540,19,1809,1743,26,9E,3523,N912XJ,JFK,ORD,126,740,15,40,2013-01-31T20:00:00Z
2013,1,10,859,905,-6,1118,1115,3,MQ,4478,N730MQ,LGA,DTW,103,502,9,5,2013-01-10T14:00:00Z
2013,11,1,644,650,-6,814,819,-5,UA,1622,N24729,EWR,ORD,123,719,6,50,2013-11-01T10:00:00Z
2013,6,19,615,620,-5,843,843,0,DL,1743,N623DL,JFK,ATL,114,760,6,20,2013-06-19T10:00:00Z
2013,1,14,858,904,-6,1050,1053,-3,UA,1602,N76517,EWR,CLE,69,404,9,4,2013-01-14T14:00:00Z
2013,8,17,1223,1230,-7,1542,1555,-13,DL,2098,N922DL,LGA,MIA,152,1096,12,30,2013-08-17T16:00:00Z
2013,5,9,1925,1925,0,2306,2304,2,DL,6,N3763D,JFK,SLC,276,1990,19,25,2013-05-09T23:00:00Z
2013,8,13,1604,1603,1,1726,1731,-5,YV,3771,N505MJ,LGA,IAD,53,229,16,3,2013-08-13T20:00:00Z
2013,6,21,637,645,-8,835,835,0,MQ,3599,N514MQ,LGA,MSP,158,1020,6,45,2013-06-21T10:00:00Z
2013,1,30,806,812,-6,934,950,-16,B6,1051,N324JB,JFK,PIT,70,340,8,12,2013-01-30T13:00:00Z
2013,8,6,1706,1705,1,1945,2020,-35,AA,1999,N3AVAA,EWR,MIA,130,1085,17,5,2013-08-06T21:00:00Z
2013,6,29,1145,1150,-5,1313,1325,-12,AA,1855,N4YJAA,LGA,STL,123,888,11,50,2013-06-29T15:00:00Z
2013,5,1,807,815,-8,923,941,-18,EV,3848,N13913,EWR,ORF,56,284,8,15,2013-05-01T12:00:00Z
2013,11,7,753,805,-12,958,959,-1,EV,5242,N371CA,LGA,GSO,79,461,8,5,2013-11-07T13:00:00Z
2013,2,14,1006,1014,-8,1117,1123,-6,UA,486,N467UA,EWR,BOS,38,200,10,14,2013-02-14T15:00:00Z
2013,6,8,850,850,0,1236,1245,-9,DL,301,N3751B,JFK,SJU,205,1598,8,50,2013-06-08T12:00:00Z
2013,3,30,828,830,-2,1112,1128,-16,UA,336,N842UA,EWR,BZN,263,1882,8,30,2013-03-30T12:00:00Z
2013,9,13,1340,1343,-3,1638,1701,-23,UA,1663,N37420,EWR,SFO,334,2565,13,43,2013-09-13T17:00:00Z
2013,8,28,2307,2030,157,108,2202,186,9E,4191,N8970D,JFK,BWI,35,184,20,30,2013-08-29T00:00:00Z
2013,10,8,1056,1055,1,1404,1353,11,B6,1,N569JB,JFK,FLL,165,1069,10,55,2013-10-08T14:00:00Z
2013,3,5,1647,1630,17,1853,1853,0,DL,1771,N318NB,JFK,DTW,93,509,16,30,2013-03-05T21:00:00Z
2013,4,12,629,615,14,906,844,22,DL,1743,N301DQ,JFK,ATL,118,760,6,15,2013-04-12T10:00:00Z
2013,3,5,2056,2100,-4,2342,2346,-4,B6,399,N587JB,LGA,MCO,139,950,21,0,2013-03-06T02:00:00Z
2013,5,7,1534,1540,-6,1724,1650,34,US,1607,N965UW,LGA,PHL,39,96,15,40,2013-05-07T19:00:00Z
2013,12,9,931,847,44,1258,1211,47,UA,653,N815UA,EWR,LAX,365,2454,8,47,2013-12-09T13:00:00Z
2013,2,7,1338,1335,3,1625,1632,-7,B6,1161,N760JB,LGA,PBI,148,1035,13,35,2013-02-07T18:00:00Z
2013,12,16,1102,1055,7,1434,1409,25,DL,457,N3743H,JFK,SLC,300,1990,10,55,2013-12-16T15:00:00Z
2013,7,7,718,720,-2,944,1022,-38,AS,15,N408AS,EWR,SEA,310,2402,7,20,2013-07-07T11:00:00Z
2013,3,23,1720,1700,20,2022,2006,16,DL,1779,N313US,LGA,FLL,152,1076,17,0,2013-03-23T21:00:00Z
2013,2,6,1056,1100,-4,1413,1424,-11,DL,2044,N925DL,LGA,MIA,152,1096,11,0,2013-02-06T16:00:00Z
2013,5,16,622,629,-7,842,825,17,US,1609,N105UW,EWR,CLT,82,529,6,29,2013-05-16T10:00:00Z
2013,10,17,1452,1429,23,1740,1728,12,UA,365,N806UA,EWR,SAN,334,2425,14,29,2013-10-17T18:00:00Z
2013,7,28,1451,1455,-4,1703,1715,-12,DL,127,N301NB,JFK,DTW,81,509,14,55,2013-07-28T18:00:00Z
2013,11,1,2028,2035,-7,2341,2357,-16,DL,442,N624AG,JFK,SEA,335,2422,20,35,2013-11-02T00:00:00Z
2013,11,15,1642,1645,-3,1830,1843,-13,EV,4201,N13133,EWR,DAY,82,533,16,45,2013-11-15T21:00:00Z
2013,3,3,1112,1120,-8,1223,1302,-39,EV,5273,N760EV,LGA,PIT,52,335,11,20,2013-03-03T16:00:00Z
2013,8,7,1158,1200,-2,1317,1316,1,US,2179,N754UW,LGA,DCA,46,214,12,0,2013-08-07T16:00:00Z
2013,2,18,621,630,-9,1018,1019,-1,US,654,N678AW,JFK,PHX,305,2153,6,30,2013-02-18T11:00:00Z
2013,5,27,2147,2149,-2,19,101,-42,UA,1550,N53442,EWR,PBI,132,1023,21,49,2013-05-28T01:00:00Z
2013,4,27,1124,1125,-1,1235,1305,-30,AA,327,N436AA,LGA,ORD,108,733,11,25,2013-04-27T15:00:00Z
2013,1,13,756,800,-4,1021,1054,-33,B6,517,N526JB,EWR,MCO,125,937,8,0,2013-01-13T13:00:00Z
2013,7,23,1123,1125,-2,1231,1235,-4,B6,34,N354JB,JFK,BTV,44,266,11,25,2013-07-23T15:00:00Z
2013,4,26,1258,1300,-2,1615,1615,0,VX,165,N638VA,EWR,LAX,350,2454,13,0,2013-04-26T17:00:00Z
2013,11,26,830,830,0,1019,1030,-11,MQ,3407,N528MQ,LGA,CMH,78,479,8,30,2013-11-26T13:00:00Z
2013,1,21,1805,1745,20,2124,2055,29,AA,785,N3FXAA,LGA,DFW,224,1389,17,45,2013-01-21T22:00:00Z
2013,8,23,640,640,0,1107,1040,27,AA,413,N3DRAA,JFK,SJU,215,1598,6,40,2013-08-23T10:00:00Z
2013,2,15,907,905,2,1202,1235,-33,VX,407,N637VA,JFK,LAX,322,2475,9,5,2013-02-15T14:00:00Z
2013,5,14,802,800,2,959,1025,-26,UA,561,N551UA,LGA,DEN,219,1620,8,0,2013-05-14T12:00:00Z
2013,10,2,1641,1650,-9,1831,1921,-50,9E,3448,N924XJ,JFK,CVG,88,589,16,50,2013-10-02T20:00:00Z
2013,11,12,830,829,1,1035,958,37,EV,5813,N15910,EWR,RIC,72,277,8,29,2013-11-12T13:00:00Z
2013,9,12,NA,1455,NA,NA,1727,NA,9E,3316,NA,JFK,IND,NA,665,14,55,2013-09-12T18:00:00Z
2013,1,31,1506,1510,-4,1741,1745,-4,MQ,4309,N661MQ,JFK,IND,116,665,15,10,2013-01-31T20:00:00Z
2013,4,2,557,600,-3,817,830,-13,DL,461,N612DL,LGA,ATL,115,762,6,0,2013-04-02T10:00:00Z
2013,11,13,1007,1015,-8,1159,1218,-19,US,893,N172US,JFK,CLT,83,541,10,15,2013-11-13T15:00:00Z
2013,8,25,1307,1310,-3,1550,1608,-18,UA,1186,N13110,EWR,MIA,140,1085,13,10,2013-08-25T17:00:00Z
2013,6,12,1202,1200,2,1315,1310,5,WN,654,N284WN,EWR,MDW,117,711,12,0,2013-06-12T16:00:00Z
2013,5,26,1657,1659,-2,1904,1936,-32,DL,1499,N321US,LGA,ATL,103,762,16,59,2013-05-26T20:00:00Z
2013,2,15,1727,1730,-3,1836,1849,-13,B6,74,N641JB,JFK,BTV,44,266,17,30,2013-02-15T22:00:00Z
2013,8,2,2002,1929,33,2221,2212,9,UA,1506,N39415,EWR,LAS,292,2227,19,29,2013-08-02T23:00:00Z
2013,11,25,846,830,16,1023,1013,10,9E,2926,N296PQ,JFK,ORD,126,740,8,30,2013-11-25T13:00:00Z
2013,8,8,1650,1559,51,1836,1730,66,B6,1734,N328JB,JFK,BTV,51,266,15,59,2013-08-08T19:00:00Z
2013,5,3,1345,1359,-14,1509,1520,-11,EV,4171,N21537,EWR,MSN,109,799,13,59,2013-05-03T17:00:00Z
2013,5,9,1206,1210,-4,1311,1325,-14,WN,149,N480WN,EWR,MDW,105,711,12,10,2013-05-09T16:00:00Z
2013,12,30,1337,1345,-8,1707,1655,12,AA,1151,N3KNAA,LGA,DFW,232,1389,13,45,2013-12-30T18:00:00Z
2013,10,27,1541,1500,41,1732,1631,61,UA,635,N474UA,EWR,ORD,119,719,15,0,2013-10-27T19:00:00Z
2013,3,24,2,2052,190,149,2314,155,EV,4132,N16149,EWR,OMA,152,1134,20,52,2013-03-25T00:00:00Z
2013,2,6,2148,2159,-11,2302,2316,-14,DL,2155,N367NW,LGA,PWM,47,269,21,59,2013-02-07T02:00:00Z
2013,3,19,1851,1820,31,2200,2135,25,AS,7,N559AS,EWR,SEA,329,2402,18,20,2013-03-19T22:00:00Z
2013,6,15,1110,1115,-5,1231,1235,-4,WN,1506,N790SW,LGA,MDW,107,725,11,15,2013-06-15T15:00:00Z
2013,6,20,1240,1229,11,1527,1536,-9,UA,1700,N77530,EWR,SFO,328,2565,12,29,2013-06-20T16:00:00Z
2013,1,18,1537,1535,2,1847,1850,-3,AA,763,N3CJAA,LGA,DFW,201,1389,15,35,2013-01-18T20:00:00Z
2013,7,12,1350,1345,5,1633,1635,-2,AA,753,N3GRAA,LGA,DFW,170,1389,13,45,2013-07-12T17:00:00Z
2013,1,18,2131,2135,-4,22,50,-28,AA,185,N339AA,JFK,LAX,333,2475,21,35,2013-01-19T02:00:00Z
2013,5,9,1902,1820,42,2212,2133,39,AS,7,N552AS,EWR,SEA,318,2402,18,20,2013-05-09T22:00:00Z
2013,12,22,705,710,-5,1000,1007,-7,B6,683,N586JB,JFK,MCO,135,944,7,10,2013-12-22T12:00:00Z
2013,2,27,2117,1920,117,2241,2116,85,9E,3525,N919XJ,JFK,ORD,108,740,19,20,2013-02-28T00:00:00Z
2013,10,4,1454,1459,-5,1606,1622,-16,B6,1734,N203JB,JFK,BTV,46,266,14,59,2013-10-04T18:00:00Z
2013,4,11,1058,1100,-2,1217,1218,-1,EV,4371,N48901,EWR,BNA,114,748,11,0,2013-04-11T15:00:00Z
2013,8,30,1705,1642,23,1843,1827,16,EV,4936,N738EV,LGA,RIC,55,292,16,42,2013-08-30T20:00:00Z
2013,2,4,1504,1315,109,1546,1411,95,EV,4368,N29917,EWR,BDL,25,116,13,15,2013-02-04T18:00:00Z
2013,5,25,1056,1052,4,1342,1406,-24,B6,1471,N599JB,LGA,FLL,137,1076,10,52,2013-05-25T14:00:00Z
2013,4,27,1826,1830,-4,1951,2013,-22,UA,1523,N13718,EWR,ORD,105,719,18,30,2013-04-27T22:00:00Z
2013,2,13,2022,1030,592,2247,1252,595,DL,2343,N338NB,EWR,ATL,117,746,10,30,2013-02-13T15:00:00Z
2013,3,11,752,752,0,1108,1147,-39,UA,1481,N33132,EWR,SJU,180,1608,7,52,2013-03-11T11:00:00Z
2013,9,19,742,741,1,1100,910,110,UA,1030,N73445,EWR,ORD,188,719,7,41,2013-09-19T11:00:00Z
2013,3,12,2238,2100,98,29,2257,92,EV,4368,N14977,EWR,DAY,90,533,21,0,2013-03-13T01:00:00Z
2013,8,21,2130,2130,0,16,14,2,B6,1371,N554JB,LGA,FLL,144,1076,21,30,2013-08-22T01:00:00Z
2013,9,3,2150,2205,-15,2301,2331,-30,EV,5311,N718EV,LGA,BGR,50,378,22,5,2013-09-04T02:00:00Z
2013,3,18,1559,1557,2,1654,1720,-26,UA,1116,N33294,EWR,BOS,35,200,15,57,2013-03-18T19:00:00Z
2013,2,11,832,834,-2,1110,1137,-27,UA,1117,N36444,EWR,MCO,138,937,8,34,2013-02-11T13:00:00Z
2013,8,29,756,730,26,1018,1020,-2,WN,1975,N200WN,LGA,HOU,176,1428,7,30,2013-08-29T11:00:00Z
2013,10,27,1856,1858,-2,2140,2150,-10,B6,711,N809JB,JFK,LAS,316,2248,18,58,2013-10-27T22:00:00Z
2013,2,9,NA,1140,NA,NA,1450,NA,DL,930,N321NB,LGA,FLL,NA,1076,11,40,2013-02-09T16:00:00Z
2013,12,3,1841,1845,-4,2131,2158,-27,DL,2391,N913DE,JFK,TPA,143,1005,18,45,2013-12-03T23:00:00Z
2013,12,17,1623,1550,33,1934,1915,19,AA,1410,N3CEAA,LGA,MIA,163,1096,15,50,2013-12-17T20:00:00Z
2013,9,23,1454,1500,-6,1634,1657,-23,US,802,N150UW,EWR,CLT,79,529,15,0,2013-09-23T19:00:00Z
2013,6,2,1632,1635,-3,1732,1754,-22,EV,4499,N14920,EWR,ROC,41,246,16,35,2013-06-02T20:00:00Z
2013,7,31,638,638,0,911,914,-3,UA,226,N466UA,EWR,IAH,188,1400,6,38,2013-07-31T10:00:00Z
2013,1,23,1516,1509,7,1748,1741,7,EV,3817,N16561,EWR,JAX,127,820,15,9,2013-01-23T20:00:00Z
2013,10,29,1305,1304,1,1458,1502,-4,EV,3812,N14972,EWR,DTW,90,488,13,4,2013-10-29T17:00:00Z
2013,5,11,655,659,-4,946,951,-5,B6,49,N507JB,JFK,PBI,149,1028,6,59,2013-05-11T10:00:00Z
2013,5,24,1113,925,108,1402,1240,82,VX,407,N636VA,JFK,LAX,323,2475,9,25,2013-05-24T13:00:00Z
2013,6,12,1535,1520,15,1726,1710,16,AA,341,N4XLAA,LGA,ORD,116,733,15,20,2013-06-12T19:00:00Z
2013,1,24,1244,1240,4,1433,1445,-12,DL,1131,N344NB,LGA,DTW,86,502,12,40,2013-01-24T17:00:00Z
2013,10,6,1535,1529,6,1643,1649,-6,EV,4580,N11547,EWR,MKE,108,725,15,29,2013-10-06T19:00:00Z
2013,1,26,1706,1700,6,1822,1840,-18,MQ,4323,N648MQ,JFK,ORF,51,290,17,0,2013-01-26T22:00:00Z
2013,5,11,1026,1029,-3,1124,1154,-30,UA,1177,N75436,EWR,BOS,43,200,10,29,2013-05-11T14:00:00Z
2013,4,10,1401,1405,-4,1650,1642,8,UA,1594,N37465,EWR,IAH,196,1400,14,5,2013-04-10T18:00:00Z
2013,4,24,705,705,0,944,951,-7,DL,2285,N688DL,LGA,MCO,125,950,7,5,2013-04-24T11:00:00Z
2013,4,22,2107,2110,-3,2212,2232,-20,EV,4119,N11547,EWR,RIC,50,277,21,10,2013-04-23T01:00:00Z
2013,5,12,1910,1914,-4,2132,2121,11,EV,5675,N14905,EWR,CLT,97,529,19,14,2013-05-12T23:00:00Z
2013,12,11,855,854,1,1237,1235,2,UA,1289,N37252,EWR,SFO,362,2565,8,54,2013-12-11T13:00:00Z
2013,10,20,1828,1829,-1,2035,2031,4,US,1751,N536UW,EWR,CLT,89,529,18,29,2013-10-20T22:00:00Z
2013,10,5,1814,1755,19,2054,2013,41,F9,511,N213FR,LGA,DEN,241,1620,17,55,2013-10-05T21:00:00Z
2013,8,21,847,829,18,1008,1004,4,MQ,3363,N812MQ,JFK,RDU,62,427,8,29,2013-08-21T12:00:00Z
2013,10,13,650,700,-10,753,833,-40,UA,331,N841UA,LGA,ORD,109,733,7,0,2013-10-13T11:00:00Z
2013,8,20,827,834,-7,1010,1032,-22,EV,3854,N13992,EWR,DTW,78,488,8,34,2013-08-20T12:00:00Z
2013,5,21,2100,2100,0,2308,2327,-19,DL,1247,N355NW,LGA,ATL,102,762,21,0,2013-05-22T01:00:00Z
2013,5,9,1810,1815,-5,2021,2039,-18,9E,3691,N8938A,JFK,CHS,89,636,18,15,2013-05-09T22:00:00Z
2013,11,4,1138,1144,-6,1413,1429,-16,UA,1519,N19130,EWR,MCO,130,937,11,44,2013-11-04T16:00:00Z
2013,2,12,1254,1259,-5,1537,1555,-18,B6,991,N187JB,JFK,PBI,151,1028,12,59,2013-02-12T17:00:00Z
2013,5,23,1634,1535,59,2022,1800,142,MQ,4525,N717MQ,LGA,XNA,172,1147,15,35,2013-05-23T19:00:00Z
2013,7,18,2112,2000,72,14,2315,59,AA,1709,N3EGAA,LGA,MIA,140,1096,20,0,2013-07-19T00:00:00Z
2013,4,9,756,725,31,958,905,53,AA,305,N546AA,LGA,ORD,135,733,7,25,2013-04-09T11:00:00Z
2013,8,16,2301,2231,30,303,226,37,B6,1203,N779JB,JFK,SJU,200,1598,22,31,2013-08-17T02:00:00Z
2013,7,2,1029,1030,-1,1232,1245,-13,DL,1529,N3763D,JFK,LAS,282,2248,10,30,2013-07-02T14:00:00Z
2013,7,30,1715,1700,15,1931,1938,-7,DL,1499,N315US,LGA,ATL,106,762,17,0,2013-07-30T21:00:00Z
2013,4,5,1821,1829,-8,2017,2045,-28,9E,4059,N8432A,LGA,DAY,84,549,18,29,2013-04-05T22:00:00Z
2013,6,11,651,655,-4,804,815,-11,WN,428,N481WN,LGA,MKE,106,738,6,55,2013-06-11T10:00:00Z
2013,9,14,2023,2022,1,2220,2246,-26,B6,135,N766JB,JFK,PHX,272,2153,20,22,2013-09-15T00:00:00Z
2013,7,9,724,720,4,937,959,-22,UA,349,N422UA,LGA,IAH,169,1416,7,20,2013-07-09T11:00:00Z
2013,2,7,1101,820,161,1213,958,135,9E,3317,N912XJ,JFK,BUF,54,301,8,20,2013-02-07T13:00:00Z
2013,4,28,757,759,-2,1025,1032,-7,DL,2047,N669DN,LGA,ATL,119,762,7,59,2013-04-28T11:00:00Z
2013,7,13,859,853,6,1136,1140,-4,UA,1711,N38451,EWR,IAH,169,1400,8,53,2013-07-13T12:00:00Z
2013,6,25,2009,2000,9,2123,2112,11,US,2142,N959UW,LGA,BOS,43,184,20,0,2013-06-26T00:00:00Z
2013,1,7,1417,1320,57,1517,1436,41,EV,4464,N15912,EWR,IAD,46,212,13,20,2013-01-07T18:00:00Z
2013,2,18,1428,1435,-7,1730,1744,-14,B6,347,N284JB,JFK,SRQ,151,1041,14,35,2013-02-18T19:00:00Z
2013,11,26,755,800,-5,1016,1034,-18,9E,2924,N902XJ,JFK,MSY,184,1182,8,0,2013-11-26T13:00:00Z
